Column1,Column2,Column3,Column4,column5,Column6
                 Frequency                      ,S11(S)_Ry80,S11_Shifted,S11(S)_Rx80,S11_Shifted,S11(M)_Rx80
2.4119999,-34.84191,-37.980078,-36.0810741,-38.674106,-29.74038751
2.4159999,-36.338454,-39.079736,-37.1257492,-37.19507,-28.60300883
2.4200001,-37.980078,-38.674106,-36.7404007,-35.644911,-27.41093656
2.424,-39.079736,-37.19507,-35.3353165,-34.347281,-26.41305909
2.428,-38.674106,-35.644911,-33.86266545,-33.21782,-25.54450358
2.4319999,-37.19507,-34.347281,-32.62991695,-32.106308,-24.68975085
2.4360001,-35.644911,-33.21782,-31.556929,-30.962051,-23.80981722
2.4400001,-34.347281,-32.106308,-30.5009926,-29.848985,-22.95386947
2.444,-33.21782,-30.962051,-29.41394845,-28.859395,-22.19287476
2.448,-32.106308,-29.848985,-28.35653575,-28.039301,-21.56222247
2.4519999,-30.962051,-28.859395,-27.41642525,-27.369848,-21.04741311
2.4560001,-29.848985,-28.039301,-26.63733595,-26.78605,-20.59847245
2.46,-28.859395,-27.369848,-26.0013556,-26.215792,-20.15994405
2.464,-28.039301,-26.78605,-25.4467475,-25.622353,-19.70358946
2.4679999,-27.369848,-26.215792,-24.9050024,-25.02128,-19.24136432
2.4719999,-26.78605,-25.622353,-24.34123535,-24.458085,-18.80826737
2.4760001,-26.215792,-25.02128,-23.770216,-23.970057,-18.43297383
2.48,-25.622353,-24.458085,-23.23518075,-23.561975,-18.11915878
2.484,-25.02128,-23.970057,-22.77155415,-23.205274,-17.84485571
2.4879999,-24.458085,-23.561975,-22.38387625,-22.856829,-17.5769015
2.4920001,-23.970057,-23.205274,-22.0450103,-22.486776,-17.29233074
2.4960001,-23.561975,-22.856829,-21.71398755,-22.097016,-16.9926053
2.5,-23.205274,-22.486776,-21.3624372,-21.715849,-16.69948788
2.5039999,-22.856829,-22.097016,-20.9921652,-21.374753,-16.43718506
2.5079999,-22.486776,-21.715849,-20.63005655,-21.086579,-16.21557925
2.5120001,-22.097016,-21.374753,-20.30601535,-20.838309,-16.02465962
2.516,-21.715849,-21.086579,-20.03225005,-20.600252,-15.84159379
2.52,-21.374753,-20.838309,-19.79639355,-20.345834,-15.64594635
2.5239999,-21.086579,-20.600252,-19.5702394,-20.069342,-15.433324
2.5280001,-20.838309,-20.345834,-19.3285423,-19.788269,-15.21717886
2.5320001,-20.600252,-20.069342,-19.0658749,-19.528977,-15.01778331
2.536,-20.345834,-19.788269,-18.79885555,-19.307879,-14.84775895
2.54,-20.069342,-19.528977,-18.55252815,-19.121087,-14.7041159
2.5439999,-19.788269,-19.307879,-18.34248505,-18.947587,-14.5706944
2.5480001,-19.528977,-19.121087,-18.16503265,-18.763452,-14.42909459
2.552,-19.307879,-18.947587,-18.00020765,-18.558172,-14.27123427
2.556,-19.121087,-18.763452,-17.8252794,-18.341374,-14.10451661
2.5599999,-18.947587,-18.558172,-17.6302634,-18.134813,-13.9456712
2.5639999,-18.763452,-18.341374,-17.4243053,-17.956607,-13.80863078
2.5680001,-18.558172,-18.134813,-17.22807235,-17.809272,-13.69533017
2.572,-18.341374,-17.956607,-17.05877665,-17.678532,-13.59479111
2.576,-18.134813,-17.809272,-16.9188084,-17.543021,-13.49058315
2.5799999,-17.956607,-17.678532,-16.7946054,-17.388852,-13.37202719
2.5840001,-17.809272,-17.543021,-16.66586995,-17.21902,-13.24142638
2.5880001,-17.678532,-17.388852,-16.5194094,-17.050511,-13.11184296
2.592,-17.543021,-17.21902,-16.358069,-16.901762,-12.99745498
2.596,-17.388852,-17.050511,-16.19798545,-16.780102,-12.90389844
2.5999999,-17.21902,-16.901762,-16.0566739,-16.677246,-12.82480217
2.6040001,-17.050511,-16.780102,-15.9410969,-16.575073,-12.74623114
2.608,-16.901762,-16.677246,-15.8433837,-16.458018,-12.65621584
2.612,-16.780102,-16.575073,-15.74631935,-16.32384,-12.55303296
2.6159999,-16.677246,-16.458018,-15.6351171,-16.184775,-12.44609198
2.6199999,-16.575073,-16.32384,-15.507648,-16.058384,-12.3488973
2.6240001,-16.458018,-16.184775,-15.37553625,-15.955315,-12.26963724
2.628,-16.32384,-16.058384,-15.2554648,-15.872392,-12.20586945
2.632,-16.184775,-15.955315,-15.15754925,-15.794961,-12.14632501
2.6359999,-16.058384,-15.872392,-15.0787724,-15.706891,-12.07859918
2.6400001,-15.955315,-15.794961,-15.00521295,-15.601763,-11.99775575
2.6440001,-15.872392,-15.706891,-14.92154645,-15.487182,-11.90964296
2.648,-15.794961,-15.601763,-14.82167485,-15.378999,-11.82645023
2.652,-15.706891,-15.487182,-14.7128229,-15.290083,-11.75807383
2.6559999,-15.601763,-15.378999,-14.61004905,-15.221726,-11.70550729
2.6600001,-15.487182,-15.290083,-14.52557885,-15.162973,-11.66032624
2.664,-15.378999,-15.221726,-14.4606397,-15.098095,-11.61043506
2.668,-15.290083,-15.162973,-14.40482435,-15.017454,-11.54842213
2.6719999,-15.221726,-15.098095,-14.34319025,-14.924202,-11.47671134
2.6760001,-15.162973,-15.017454,-14.2665813,-14.831766,-11.40562805
2.6800001,-15.098095,-14.924202,-14.1779919,-14.754214,-11.34599057
2.684,-15.017454,-14.831766,-14.0901777,-14.696668,-11.30173769
2.688,-14.924202,-14.754214,-14.0165033,-14.652017,-11.26740107
2.6919999,-14.831766,-14.696668,-13.9618346,-14.605785,-11.23184867
2.6960001,-14.754214,-14.652017,-13.91941615,-14.546084,-11.1859386
2.7,-14.696668,-14.605785,-13.87549575,-14.471941,-11.12892263
2.704,-14.652017,-14.546084,-13.8187798,-14.393847,-11.06886834
2.7079999,-14.605785,-14.471941,-13.74834395,-14.326173,-11.01682704
2.7119999,-14.546084,-14.393847,-13.67415465,-14.277239,-10.97919679
2.7160001,-14.471941,-14.326173,-13.60986435,-14.243806,-10.95348681
2.72,-14.393847,-14.277239,-13.56337705,-14.213307,-10.93003308
2.724,-14.326173,-14.243806,-13.5316157,-14.172397,-10.89857329
2.7279999,-14.277239,-14.213307,-13.50264165,-14.116248,-10.85539471
2.7320001,-14.243806,-14.172397,-13.46377715,-14.051907,-10.80591648
2.7360001,-14.213307,-14.116248,-13.4104356,-13.99317,-10.76074773
2.74,-14.172397,-14.051907,-13.34931165,-13.950959,-10.72828747
2.744,-14.116248,-13.99317,-13.2935115,-13.92601,-10.70910169
2.7479999,-14.051907,-13.950959,-13.25341105,-13.908465,-10.69560959
2.7520001,-13.99317,-13.92601,-13.2297095,-13.88453,-10.67720357
2.756,-13.950959,-13.908465,-13.21304175,-13.846011,-10.64758246
2.76,-13.92601,-13.88453,-13.1903035,-13.796061,-10.60917091
2.7639999,-13.908465,-13.846011,-13.15371045,-13.746847,-10.57132534
2.7679999,-13.88453,-13.796061,-13.10625795,-13.710966,-10.54373285
2.7720001,-13.846011,-13.746847,-13.05950465,-13.692894,-10.52983549
2.776,-13.796061,-13.710966,-13.0254177,-13.686051,-10.52457322
2.78,-13.746847,-13.692894,-13.0082493,-13.677233,-10.51779218
2.7839999,-13.710966,-13.686051,-13.00174845,-13.655634,-10.50118255
2.7880001,-13.692894,-13.677233,-12.99337135,-13.620449,-10.47412528
2.7920001,-13.686051,-13.655634,-12.9728523,-13.581406,-10.44410121
2.796,-13.677233,-13.620449,-12.93942655,-13.551894,-10.42140649
2.8,-13.655634,-13.581406,-12.9023357,-13.539794,-10.41210159
2.8039999,-13.620449,-13.551894,-12.8742993,-13.54226,-10.41399794
2.8080001,-13.581406,-13.539794,-12.8628043,-13.547621,-10.41812055
2.812,-13.551894,-13.54226,-12.865147,-13.543252,-10.41476079
2.816,-13.539794,-13.547621,-12.87023995,-13.524334,-10.40021285
2.8199999,-13.54226,-13.543252,-12.8660894,-13.497258,-10.3793914
2.8239999,-13.547621,-13.524334,-12.8481173,-13.475104,-10.36235498
2.8280001,-13.543252,-13.497258,-12.8223951,-13.468623,-10.35737109
2.832,-13.524334,-13.475104,-12.8013488,-13.479074,-10.36540791
2.836,-13.497258,-13.468623,-12.79519185,-13.497409,-10.37950752
2.8399999,-13.475104,-13.479074,-12.8051203,-13.510287,-10.3894107
2.8440001,-13.468623,-13.497409,-12.82253855,-13.509179,-10.38855865
2.848,-13.479074,-13.510287,-12.83477265,-13.49635,-10.37869315
2.852,-13.497409,-13.509179,-12.83372005,-13.483269,-10.36863386
2.8559999,-13.510287,-13.49635,-12.8215325,-13.482675,-10.36817708
2.8599999,-13.509179,-13.483269,-12.80910555,-13.50004,-10.38153076
2.8640001,-13.49635,-13.482675,-12.80854125,-13.529999,-10.40456923
2.868,-13.483269,-13.50004,-12.825038,-13.559848,-10.42752311
2.872,-13.482675,-13.529999,-12.85349905,-13.577999,-10.44148123
2.8759999,-13.50004,-13.559848,-12.8818556,-13.581937,-10.44450955
2.8800001,-13.529999,-13.577999,-12.89909905,-13.579938,-10.44297232
2.8840001,-13.559848,-13.581937,-12.90284015,-13.585325,-10.44711493
2.888,-13.577999,-13.579938,-12.9009411,-13.607476,-10.46414904
2.892,-13.581937,-13.585325,-12.90605875,-13.645721,-10.49355945
2.8959999,-13.579938,-13.607476,-12.9271022,-13.689736,-10.52740698
2.9000001,-13.585325,-13.645721,-12.96343495,-13.72617,-10.55542473
2.904,-13.607476,-13.689736,-13.0052492,-13.747435,-10.57177752
2.908,-13.645721,-13.72617,-13.0398615,-13.756693,-10.57889692
2.9119999,-13.689736,-13.747435,-13.06006325,-13.765436,-10.58562028
2.9159999,-13.72617,-13.756693,-13.06885835,-13.785521,-10.60106565
2.9200001,-13.747435,-13.765436,-13.0771642,-13.821269,-10.62855586
2.924,-13.756693,-13.785521,-13.09624495,-13.86649,-10.66333081
2.928,-13.765436,-13.821269,-13.13020555,-13.90801,-10.69525969
2.9319999,-13.785521,-13.86649,-13.1731655,-13.933518,-10.71487534
2.9360001,-13.821269,-13.90801,-13.2126095,-13.938794,-10.71893259
2.9400001,-13.86649,-13.933518,-13.2368421,-13.929368,-10.71168399
2.944,-13.90801,-13.938794,-13.2418543,-13.915576,-10.70107794
2.948,-13.933518,-13.929368,-13.2328996,-13.904638,-10.69266662
2.9519999,-13.938794,-13.915576,-13.2197972,-13.894942,-10.6852104
2.9560001,-13.929368,-13.904638,-13.2094061,-13.87559,-10.67032871
2.96,-13.915576,-13.894942,-13.2001949,-13.831087,-10.6361059
2.964,-13.904638,-13.87559,-13.1818105,-13.748215,-10.57237734
2.9679999,-13.894942,-13.831087,-13.13953265,-13.62089,-10.47446441
2.9719999,-13.87559,-13.748215,-13.06080425,-13.450025,-10.34306923
2.9760001,-13.831087,-13.62089,-12.9398455,-13.239054,-10.18083253
2.98,-13.748215,-13.450025,-12.77752375,-12.988547,-9.988192643
2.984,-13.62089,-13.239054,-12.5771013,-12.693366,-9.761198454
2.9879999,-13.450025,-12.988547,-12.33911965,-12.343678,-9.492288382
2.9920001,-13.239054,-12.693366,-12.0586977,-11.928853,-9.173287957
2.9960001,-12.988547,-12.343678,-11.7264941,-11.442021,-8.798914149
3,-12.693366,-11.928853,-11.33241035,-10.883057,-8.369070833
3.0039999,-12.343678,-11.442021,-10.86991995,-10.259035,-7.889197915
3.0079999,-11.928853,-10.883057,-10.33890415,-9.5828317,-7.369197577
3.0120001,-11.442021,-10.259035,-9.74608325,-8.8713017,-6.822031007
3.016,-10.883057,-9.5828317,-9.103690115,-8.1440322,-6.262760762
3.02,-10.259035,-8.8713017,-8.427736615,-7.4227086,-5.708062913
3.0239999,-9.5828317,-8.1440322,-7.73683059,-6.7305067,-5.175759652
3.0280001,-8.8713017,-7.4227086,-7.05157317,-6.0910331,-4.684004454
3.0320001,-8.1440322,-6.7305067,-6.393981365,-5.5267212,-4.250048603
3.036,-7.4227086,-6.0910331,-5.786481445,-5.0569488,-3.888793627
3.04,-6.7305067,-5.5267212,-5.25038514,-4.6961944,-3.611373494
3.0439999,-6.0910331,-5.0569488,-4.80410136,-4.4524225,-3.423912903
3.0480001,-5.5267212,-4.6961944,-4.46138468,-4.3257648,-3.326513131
3.052,-5.0569488,-4.4524225,-4.229801375,-4.3076653,-3.312594616
3.056,-4.6961944,-4.3257648,-4.10947656,-4.3809296,-3.368934862
3.0599999,-4.4524225,-4.3076653,-4.092282035,-4.5214479,-3.476993435
3.0639999,-4.3257648,-4.3809296,-4.16188312,-4.702281,-3.616054089
3.0680001,-4.3076653,-4.5214479,-4.295375505,-4.8997489,-3.767906904
3.072,-4.3809296,-4.702281,-4.46716695,-5.0992792,-3.921345705
3.076,-4.5214479,-4.8997489,-4.654761455,-5.2975988,-4.073853477
3.0799999,-4.702281,-5.0992792,-4.84431524,-5.4993961,-4.229035601
3.0840001,-4.8997489,-5.2975988,-5.03271886,-5.7101102,-4.391074744
3.0880001,-5.0992792,-5.4993961,-5.224426295,-5.9291228,-4.559495433
3.092,-5.2975988,-5.7101102,-5.42460469,-6.1474068,-4.727355829
3.096,-5.4993961,-5.9291228,-5.63266666,-6.3512552,-4.884115249
3.0999999,-5.7101102,-6.1474068,-5.84003646,-6.5302385,-5.021753407
3.1040001,-5.9291228,-6.3512552,-6.03369244,-6.6841908,-5.140142725
3.108,-6.1474068,-6.5302385,-6.203726575,-6.8238417,-5.247534267
3.112,-6.3512552,-6.6841908,-6.34998126,-6.9640845,-5.355380981
3.1159999,-6.5302385,-6.8238417,-6.482649615,-7.114354,-5.470938226
3.1199999,-6.6841908,-6.9640845,-6.615880275,-7.2723399,-5.592429383
3.1240001,-6.8238417,-7.114354,-6.7586363,-7.4250416,-5.70985699
3.128,-6.9640845,-7.2723399,-6.908722905,-7.557095,-5.811406055
3.132,-7.114354,-7.4250416,-7.05378952,-7.6616133,-5.891780628
3.1359999,-7.2723399,-7.557095,-7.17924025,-7.7458812,-5.956582643
3.1400001,-7.4250416,-7.6616133,-7.278532635,-7.8271897,-6.019108879
3.1440001,-7.557095,-7.7458812,-7.35858714,-7.9215941,-6.091705863
3.148,-7.6616133,-7.8271897,-7.435830215,-8.0333696,-6.177661222
3.152,-7.7458812,-7.9215941,-7.525514395,-8.1517977,-6.268732431
3.1559999,-7.8271897,-8.0333696,-7.63170112,-8.257625,-6.350113625
3.1600001,-7.9215941,-8.1517977,-7.744207815,-8.3360486,-6.410421373
3.164,-8.0333696,-8.257625,-7.84474375,-8.3877904,-6.450210818
3.168,-8.1517977,-8.3360486,-7.91924617,-8.4295604,-6.482331948
3.1719999,-8.257625,-8.3877904,-7.96840088,-8.4830484,-6.52346422
3.1760001,-8.3360486,-8.4295604,-8.00808238,-8.5604589,-6.582992894
3.1800001,-8.3877904,-8.4830484,-8.05889598,-8.6560579,-6.656508525
3.184,-8.4295604,-8.5604589,-8.132435955,-8.7489368,-6.727932399
3.188,-8.4830484,-8.6560579,-8.223255005,-8.8163557,-6.779777533
3.1919999,-8.5604589,-8.7489368,-8.31148996,-8.8500282,-6.805671686
3.1960001,-8.6560579,-8.8163557,-8.375537915,-8.8632371,-6.81582933
3.2,-8.7489368,-8.8500282,-8.40752679,-8.8823636,-6.830537608
3.204,-8.8163557,-8.8632371,-8.420075245,-8.929125,-6.866497125
3.2079999,-8.8500282,-8.8823636,-8.43824542,-9.0058321,-6.925484885
3.2119999,-8.8632371,-8.929125,-8.48266875,-9.0924903,-6.992125041
3.2160001,-8.8823636,-9.0058321,-8.555540495,-9.1583302,-7.042755924
3.22,-8.929125,-9.0924903,-8.637865785,-9.1828029,-7.06157543
3.224,-9.0058321,-9.1583302,-8.70041369,-9.1718937,-7.053186255
3.2279999,-9.0924903,-9.1828029,-8.723662755,-9.1556848,-7.040721611
3.2320001,-9.1583302,-9.1718937,-8.713299015,-9.1682992,-7.050422085
3.2360001,-9.1828029,-9.1556848,-8.69790056,-9.2250298,-7.094047916
3.24,-9.1718937,-9.1682992,-8.70988424,-9.3103715,-7.159675684
3.244,-9.1556848,-9.2250298,-8.76377831,-9.3839137,-7.216229635
3.2479999,-9.1682992,-9.3103715,-8.844852925,-9.4047787,-7.23227482
3.2520001,-9.2250298,-9.3839137,-8.914718015,-9.3626684,-7.199892
3.256,-9.3103715,-9.4047787,-8.934539765,-9.2910688,-7.144831907
3.26,-9.3839137,-9.3626684,-8.89453498,-9.2499906,-7.113242771
3.2639999,-9.4047787,-9.2910688,-8.82651536,-9.2933704,-7.146601838
3.2679999,-9.3626684,-9.2499906,-8.78749107,-9.4424638,-7.261254662
3.2720001,-9.2910688,-9.2933704,-8.82870188,-9.6728393,-7.438413422
3.276,-9.2499906,-9.4424638,-8.97034061,-9.9167845,-7.626007281
3.28,-9.2933704,-9.6728393,-9.189197335,-10.087944,-7.757628936
3.2839999,-9.4424638,-9.9167845,-9.420945275,-10.127732,-7.788225908
3.2880001,-9.6728393,-10.087944,-9.5835468,-10.042384,-7.722593296
3.2920001,-9.9167845,-10.127732,-9.6213454,-9.8926564,-7.607452772
3.296,-10.087944,-10.042384,-9.5402648,-9.7476741,-7.495961383
3.3,-10.127732,-9.8926564,-9.39802358,-9.6470189,-7.418557534
3.3039999,-10.042384,-9.7476741,-9.260290395,-9.5914229,-7.37580421
3.3080001,-9.8926564,-9.6470189,-9.164667955,-9.5559671,-7.3485387
3.312,-9.7476741,-9.5914229,-9.111851755,-9.5134626,-7.315852739
3.316,-9.6470189,-9.5559671,-9.078168745,-9.4540701,-7.270179907
3.3199999,-9.5914229,-9.5134626,-9.03778947,-9.3885511,-7.219795796
3.3239999,-9.5559671,-9.4540701,-8.981366595,-9.334346,-7.178112074
3.3280001,-9.5134626,-9.3885511,-8.919123545,-9.2972933,-7.149618548
3.332,-9.4540701,-9.334346,-8.8676287,-9.2634118,-7.123563674
3.336,-9.3885511,-9.2972933,-8.832428635,-9.2070143,-7.080193997
3.3399999,-9.334346,-9.2634118,-8.80024121,-9.1103191,-7.005835388
3.3440001,-9.2972933,-9.2070143,-8.746663585,-8.9793616,-6.90512907
3.348,-9.2634118,-9.1103191,-8.654803145,-8.8414238,-6.799054902
3.352,-9.2070143,-8.9793616,-8.53039352,-8.7249664,-6.709499162
3.3559999,-9.1103191,-8.8414238,-8.39935261,-8.637375,-6.642141375
3.3599999,-8.9793616,-8.7249664,-8.28871808,-8.5554168,-6.579115519
3.3640001,-8.8414238,-8.637375,-8.20550625,-8.435985,-6.487272465
3.368,-8.7249664,-8.5554168,-8.12764596,-8.2446667,-6.340148692
3.372,-8.637375,-8.435985,-8.01418575,-7.9832162,-6.139093258
3.3759999,-8.5554168,-8.2446667,-7.832433365,-7.6904093,-5.913924752
3.3800001,-8.435985,-7.9832162,-7.58405539,-7.4133626,-5.700875839
3.3840001,-8.2446667,-7.6904093,-7.305888835,-7.1722655,-5.51547217
3.388,-7.9832162,-7.4133626,-7.04269447,-6.9404703,-5.337221661
3.392,-7.6904093,-7.1722655,-6.813652225,-6.6518073,-5.115239814
3.3959999,-7.4133626,-6.9404703,-6.593446785,-6.2406659,-4.799072077
3.4000001,-7.1722655,-6.6518073,-6.319216935,-5.6965029,-4.38061073
3.404,-6.9404703,-6.2406659,-5.928632605,-5.0848275,-3.910232348
3.408,-6.6518073,-5.6965029,-5.411677755,-4.5149565,-3.472001549
3.4119999,-6.2406659,-5.0848275,-4.830586125,-4.0936262,-3.147998548
3.4159999,-5.6965029,-4.5149565,-4.289208675,-3.9016659,-3.000381077
3.4200001,-5.0848275,-4.0936262,-3.88894489,-3.9933584,-3.07089261
3.424,-4.5149565,-3.9016659,-3.706582605,-4.4037437,-3.386478905
3.428,-4.0936262,-3.9933584,-3.79369048,-5.1540103,-3.963433921
3.4319999,-3.9016659,-4.4037437,-4.183556515,-6.2498997,-4.806172869
3.4360001,-3.9933584,-5.1540103,-4.896309785,-7.6674801,-5.896292197
3.4400001,-4.4037437,-6.2498997,-5.937404715,-9.3174995,-7.165157116
3.444,-5.1540103,-7.6674801,-7.284106095,-10.991534,-8.452489646
3.448,-6.2498997,-9.3174995,-8.851624525,-12.368878,-9.511667182
3.4519999,-7.6674801,-10.991534,-10.4419573,-13.231219,-10.17480741
3.4560001,-9.3174995,-12.368878,-11.7504341,-13.695099,-10.53153113
3.46,-10.991534,-13.231219,-12.56965805,-14.046852,-10.80202919
3.464,-12.368878,-13.695099,-13.01034405,-14.448602,-11.11097494
3.4679999,-13.231219,-14.046852,-13.3445094,-14.85951,-11.42696319
3.4719999,-13.695099,-14.448602,-13.7261719,-15.115493,-11.62381412
3.4760001,-14.046852,-14.85951,-14.1165345,-15.09905,-11.61116945
3.48,-14.448602,-15.115493,-14.35971835,-14.869558,-11.4346901
3.484,-14.85951,-15.09905,-14.3440975,-14.59777,-11.22568513
3.4879999,-15.115493,-14.869558,-14.1260801,-14.416646,-11.08640077
3.4920001,-15.09905,-14.59777,-13.8678815,-14.355135,-11.03909882
3.4960001,-14.869558,-14.416646,-13.6958137,-14.351297,-11.03614739
3.5,-14.59777,-14.355135,-13.63737825,-14.305234,-11.00072495
3.5039999,-14.416646,-14.351297,-13.63373215,-14.152791,-10.88349628
3.5079999,-14.355135,-14.305234,-13.5899723,-13.912559,-10.69875787
3.5120001,-14.351297,-14.152791,-13.44515145,-13.661522,-10.50571042
3.516,-14.305234,-13.912559,-13.21693105,-13.471312,-10.35943893
3.52,-14.152791,-13.661522,-12.9784459,-13.365044,-10.27771884
3.5239999,-13.912559,-13.471312,-12.7977464,-13.311877,-10.23683341
3.5280001,-13.661522,-13.365044,-12.6967918,-13.250796,-10.18986212
3.5320001,-13.471312,-13.311877,-12.64628315,-13.131964,-10.09848032
3.536,-13.365044,-13.250796,-12.5882562,-12.951054,-9.959360526
3.54,-13.311877,-13.131964,-12.4753658,-12.748087,-9.803278903
3.5439999,-13.250796,-12.951054,-12.3035013,-12.573995,-9.669402155
3.5480001,-13.131964,-12.748087,-12.11068265,-12.456241,-9.578849329
3.552,-12.951054,-12.573995,-11.94529525,-12.385068,-9.524117292
3.556,-12.748087,-12.456241,-11.83342895,-12.322595,-9.476075555
3.5599999,-12.573995,-12.385068,-11.7658146,-12.2284,-9.4036396
3.5639999,-12.456241,-12.322595,-11.70646525,-12.087019,-9.294917611
3.5680001,-12.385068,-12.2284,-11.61698,-11.917111,-9.164258359
3.572,-12.322595,-12.087019,-11.48266805,-11.755291,-9.039818779
3.576,-12.2284,-11.917111,-11.32125545,-11.629927,-8.943413863
3.5799999,-12.087019,-11.755291,-11.16752645,-11.54417,-8.87746673
3.5840001,-11.917111,-11.629927,-11.04843065,-11.476064,-8.825093216
3.5880001,-11.755291,-11.54417,-10.9669615,-11.393791,-8.761825279
3.592,-11.629927,-11.476064,-10.9022608,-11.27722,-8.67218218
3.596,-11.54417,-11.393791,-10.82410145,-11.131177,-8.559875113
3.5999999,-11.476064,-11.27722,-10.713359,-10.980337,-8.443879153
3.6040001,-11.393791,-11.131177,-10.57461815,-10.850874,-8.344322106
3.608,-11.27722,-10.980337,-10.43132015,-10.753438,-8.269393822
3.612,-11.131177,-10.850874,-10.3083303,-10.677672,-8.211129768
3.6159999,-10.980337,-10.753438,-10.2157661,-10.599958,-8.151367702
3.6199999,-10.850874,-10.677672,-10.1437884,-10.499443,-8.074071667
3.6240001,-10.753438,-10.599958,-10.0699601,-10.372113,-7.976154897
3.628,-10.677672,-10.499443,-9.97447085,-10.232604,-7.868872476
3.632,-10.599958,-10.372113,-9.85350735,-10.102936,-7.769157784
3.6359999,-10.499443,-10.232604,-9.7209738,-9.997441,-7.688032129
3.6400001,-10.372113,-10.102936,-9.5977892,-9.9141572,-7.623986887
3.6440001,-10.232604,-9.997441,-9.49756895,-9.8370181,-7.564666919
3.648,-10.102936,-9.9141572,-9.41844934,-9.7469334,-7.495391785
3.652,-9.997441,-9.8370181,-9.345167195,-9.6347362,-7.409112138
3.6559999,-9.9141572,-9.7469334,-9.25958673,-9.5070218,-7.310899764
3.6600001,-9.8370181,-9.6347362,-9.15299939,-9.3807238,-7.213776602
3.664,-9.7469334,-9.5070218,-9.03167071,-9.2711097,-7.129483359
3.668,-9.6347362,-9.3807238,-8.91168761,-9.1819646,-7.060930777
3.6719999,-9.5070218,-9.2711097,-8.807554215,-9.1038188,-7.000836657
3.6760001,-9.3807238,-9.1819646,-8.72286637,-9.0206961,-6.936915301
3.6800001,-9.2711097,-9.1038188,-8.64862786,-8.921,-6.860249
3.684,-9.1819646,-9.0206961,-8.569661295,-8.8052542,-6.77124048
3.688,-9.1038188,-8.921,-8.47495,-8.6851559,-6.678884887
3.6919999,-9.0206961,-8.8052542,-8.36499149,-8.5750421,-6.594207375
3.6960001,-8.921,-8.6851559,-8.250898105,-8.4822714,-6.522866707
3.7,-8.8052542,-8.5750421,-8.146289995,-8.4028356,-6.461780576
3.704,-8.6851559,-8.4822714,-8.05815783,-8.324482,-6.401526658
3.7079999,-8.5750421,-8.4028356,-7.98269382,-8.2351339,-6.332817969
3.7119999,-8.4822714,-8.324482,-7.9082579,-8.13106,-6.25278514
3.7160001,-8.4028356,-8.2351339,-7.823377205,-8.0190882,-6.166678826
3.72,-8.324482,-8.13106,-7.724507,-7.911439,-6.083896591
3.724,-8.2351339,-8.0190882,-7.61813379,-7.8172829,-6.01149055
3.7279999,-8.13106,-7.911439,-7.51586705,-7.7368851,-5.949664642
3.7320001,-8.0190882,-7.8172829,-7.426418755,-7.6618416,-5.89195619
3.7360001,-7.911439,-7.7368851,-7.350040845,-7.580953,-5.829752857
3.74,-7.8172829,-7.6618416,-7.27874952,-7.4878646,-5.758167877
3.744,-7.7368851,-7.580953,-7.20190535,-7.3852301,-5.679241947
3.7479999,-7.6618416,-7.4878646,-7.11347137,-7.2825249,-5.600261648
3.7520001,-7.580953,-7.3852301,-7.015968595,-7.1893313,-5.52859577
3.756,-7.4878646,-7.2825249,-6.918398655,-7.1089875,-5.466811388
3.76,-7.3852301,-7.1893313,-6.829864735,-7.0366652,-5.411195539
3.7639999,-7.2825249,-7.1089875,-6.753538125,-6.9628642,-5.35444257
3.7679999,-7.1893313,-7.0366652,-6.68483194,-6.8799208,-5.290659095
3.7720001,-7.1089875,-6.9628642,-6.61472099,-6.7871675,-5.219331808
3.776,-7.0366652,-6.8799208,-6.53592476,-6.6911269,-5.145476586
3.78,-6.9628642,-6.7871675,-6.447809125,-6.6007791,-5.075999128
3.7839999,-6.8799208,-6.6911269,-6.356570555,-6.5214465,-5.014992359
3.7880001,-6.7871675,-6.6007791,-6.270740145,-6.4514275,-4.961147748
3.7920001,-6.6911269,-6.5214465,-6.195374175,-6.3833825,-4.908821143
3.796,-6.6007791,-6.4514275,-6.128856125,-6.3094191,-4.851943288
3.8,-6.5214465,-6.3833825,-6.064213375,-6.2264696,-4.788155122
3.8039999,-6.4514275,-6.3094191,-5.993948145,-6.138234,-4.720301946
3.8080001,-6.3833825,-6.2264696,-5.91514612,-6.0524095,-4.654302906
3.812,-6.3094191,-6.138234,-5.8313223,-5.9753348,-4.595032461
3.816,-6.2264696,-6.0524095,-5.749789025,-5.9078182,-4.543112196
3.8199999,-6.138234,-5.9753348,-5.67656806,-5.8447958,-4.49464797
3.8239999,-6.0524095,-5.9078182,-5.61242729,-5.7788844,-4.443962104
3.8280001,-5.9753348,-5.8447958,-5.55255601,-5.7054447,-4.387486974
3.832,-5.9078182,-5.7788844,-5.48994018,-5.6256719,-4.326141691
3.836,-5.8447958,-5.7054447,-5.420172465,-5.5455922,-4.264560402
3.8399999,-5.7788844,-5.6256719,-5.344388305,-5.471797,-4.207811893
3.8440001,-5.7054447,-5.5455922,-5.26831259,-5.4069967,-4.157980462
3.848,-5.6256719,-5.471797,-5.19820715,-5.3483432,-4.112875921
3.852,-5.5455922,-5.4069967,-5.136646865,-5.2894912,-4.067618733
3.8559999,-5.471797,-5.3483432,-5.08092604,-5.2249729,-4.01800416
3.8599999,-5.4069967,-5.2894912,-5.02501664,-5.1539098,-3.963356636
